"BehaviorSpace results (NetLogo 6.2.0)"
"crested_newt.nlogo"
"scenarios"
"09/23/2021 22:58:44:593 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","capacity","mean-juvenile-mortality-prob","mortality-decrease-with-buffer","number-of-startind","movement-energy","cropland-movement-cost","woodland-movement-cost","mean-number-of-female-offspring","scenario","mean-adult-mortality-prob","[step]","total-newts","occupied-ponds","pond0","pond1","pond2","pond3","pond4","pond5","pond6"
"1140","30","0.45","0.1","50","700","5","1","2.5","corridors","0.18","100","53","5","0","12","6","12","0","14","9"
"1146","30","0.45","0.1","50","750","5","1","2.5","corridors","0.18","100","33","4","1","14","7","0","0","0","11"
"1141","30","0.45","0.1","50","750","5","1","2.5","buffers","0.18","100","58","6","12","11","4","12","5","14","0"
"1148","30","0.45","0.1","50","750","5","1","2.5","corridors","0.18","100","37","6","5","1","6","18","4","3","0"
"1147","30","0.45","0.1","50","750","5","1","2.5","corridors","0.18","100","45","6","11","0","2","12","3","6","11"
"1142","30","0.45","0.1","50","750","5","1","2.5","buffers","0.18","100","56","6","7","14","0","3","11","16","5"
"1145","30","0.45","0.1","50","750","5","1","2.5","buffers","0.18","100","49","4","0","8","8","0","0","16","17"
"1150","30","0.45","0.1","50","750","5","1","2.5","corridors","0.18","100","43","5","4","14","0","0","6","11","8"
"1149","30","0.45","0.1","50","750","5","1","2.5","corridors","0.18","100","35","6","0","11","4","8","3","7","2"
"1144","30","0.45","0.1","50","750","5","1","2.5","buffers","0.18","100","97","7","10","21","13","6","17","14","16"
"1143","30","0.45","0.1","50","750","5","1","2.5","buffers","0.18","100","72","7","12","12","9","12","4","10","13"
"1153","30","0.45","0.1","50","800","5","1","2.5","buffers","0.18","100","79","6","14","18","14","0","15","16","2"
"1152","30","0.45","0.1","50","800","5","1","2.5","buffers","0.18","100","57","7","6","6","10","9","13","7","6"
"1158","30","0.45","0.1","50","800","5","1","2.5","corridors","0.18","100","30","5","0","7","4","6","10","3","0"
"1151","30","0.45","0.1","50","800","5","1","2.5","buffers","0.18","100","69","6","12","17","5","0","9","17","9"
"1159","30","0.45","0.1","50","800","5","1","2.5","corridors","0.18","100","26","4","0","12","2","0","0","9","3"
"1156","30","0.45","0.1","50","800","5","1","2.5","corridors","0.18","100","40","6","5","8","14","5","7","1","0"
"1157","30","0.45","0.1","50","800","5","1","2.5","corridors","0.18","100","53","6","1","10","2","12","0","15","13"
"1160","30","0.45","0.1","50","800","5","1","2.5","corridors","0.18","100","39","4","0","0","5","0","11","9","14"
"1154","30","0.45","0.1","50","800","5","1","2.5","buffers","0.18","100","61","7","13","9","5","3","12","8","11"
"1155","30","0.45","0.1","50","800","5","1","2.5","buffers","0.18","100","57","7","8","5","19","3","2","8","12"
"1161","30","0.45","0.1","50","850","5","1","2.5","buffers","0.18","100","52","7","8","15","1","1","7","12","8"
"1167","30","0.45","0.1","50","850","5","1","2.5","corridors","0.18","100","69","7","10","12","9","9","4","17","8"
"1162","30","0.45","0.1","50","850","5","1","2.5","buffers","0.18","100","79","7","14","9","7","13","9","17","10"
"1166","30","0.45","0.1","50","850","5","1","2.5","corridors","0.18","100","87","7","7","21","7","9","3","19","21"
"1168","30","0.45","0.1","50","850","5","1","2.5","corridors","0.18","100","64","7","1","20","7","14","7","9","6"
"1165","30","0.45","0.1","50","850","5","1","2.5","buffers","0.18","100","80","7","12","9","9","13","9","13","15"
"1169","30","0.45","0.1","50","850","5","1","2.5","corridors","0.18","100","44","6","2","10","10","8","0","5","9"
"1170","30","0.45","0.1","50","850","5","1","2.5","corridors","0.18","100","81","6","0","11","14","21","10","17","8"
"1164","30","0.45","0.1","50","850","5","1","2.5","buffers","0.18","100","79","7","10","12","5","9","21","9","13"
"1163","30","0.45","0.1","50","850","5","1","2.5","buffers","0.18","100","85","7","12","25","3","13","15","13","4"
"1172","30","0.45","0.1","50","900","5","1","2.5","buffers","0.18","100","72","7","12","14","4","22","7","4","9"
"1171","30","0.45","0.1","50","900","5","1","2.5","buffers","0.18","100","90","7","6","14","12","19","24","5","10"
"1176","30","0.45","0.1","50","900","5","1","2.5","corridors","0.18","100","31","5","15","5","1","2","8","0","0"
"1177","30","0.45","0.1","50","900","5","1","2.5","corridors","0.18","100","75","6","1","16","12","0","14","14","18"
"1178","30","0.45","0.1","50","900","5","1","2.5","corridors","0.18","100","81","7","4","6","13","11","13","16","18"
"1173","30","0.45","0.1","50","900","5","1","2.5","buffers","0.18","100","64","7","10","8","3","16","13","11","3"
"1180","30","0.45","0.1","50","900","5","1","2.5","corridors","0.18","100","54","7","3","9","15","5","2","13","7"
"1179","30","0.45","0.1","50","900","5","1","2.5","corridors","0.18","100","53","6","0","12","5","10","5","14","7"
"1174","30","0.45","0.1","50","900","5","1","2.5","buffers","0.18","100","79","7","10","15","9","7","8","14","16"
"1175","30","0.45","0.1","50","900","5","1","2.5","buffers","0.18","100","66","7","6","12","5","5","9","17","12"
"1181","30","0.45","0.1","50","950","5","1","2.5","buffers","0.18","100","90","7","15","9","18","9","17","14","8"
"1187","30","0.45","0.1","50","950","5","1","2.5","corridors","0.18","100","61","7","4","10","9","2","10","18","8"
"1186","30","0.45","0.1","50","950","5","1","2.5","corridors","0.18","100","67","7","7","16","4","6","7","16","11"
"1182","30","0.45","0.1","50","950","5","1","2.5","buffers","0.18","100","64","7","13","10","12","6","4","11","8"
"1189","30","0.45","0.1","50","950","5","1","2.5","corridors","0.18","100","49","6","0","14","3","7","3","8","14"
"1183","30","0.45","0.1","50","950","5","1","2.5","buffers","0.18","100","72","6","18","14","0","7","10","10","13"
"1190","30","0.45","0.1","50","950","5","1","2.5","corridors","0.18","100","53","6","0","15","8","8","10","7","5"
"1188","30","0.45","0.1","50","950","5","1","2.5","corridors","0.18","100","60","6","14","5","12","7","0","12","10"
"1184","30","0.45","0.1","50","950","5","1","2.5","buffers","0.18","100","75","7","6","21","3","18","5","4","18"
"1185","30","0.45","0.1","50","950","5","1","2.5","buffers","0.18","100","77","7","8","20","9","9","14","8","9"
"1198","30","0.45","0.1","50","1000","5","1","2.5","corridors","0.18","100","59","7","5","17","5","7","5","12","8"
"1199","30","0.45","0.1","50","1000","5","1","2.5","corridors","0.18","100","64","7","16","10","11","7","8","7","5"
"1196","30","0.45","0.1","50","1000","5","1","2.5","corridors","0.18","100","62","7","8","4","10","9","12","11","8"
"1192","30","0.45","0.1","50","1000","5","1","2.5","buffers","0.18","100","70","7","9","12","1","15","7","10","16"
"1202","30","0.45","0.12","50","50","5","1","2.5","buffers","0.18","100","35","4","15","0","11","4","0","5","0"
"1191","30","0.45","0.1","50","1000","5","1","2.5","buffers","0.18","100","102","7","18","14","11","15","17","15","12"
"1197","30","0.45","0.1","50","1000","5","1","2.5","corridors","0.18","100","81","7","20","13","7","7","6","14","14"
"1200","30","0.45","0.1","50","1000","5","1","2.5","corridors","0.18","100","60","7","8","16","4","6","10","7","9"
"1193","30","0.45","0.1","50","1000","5","1","2.5","buffers","0.18","100","88","7","19","12","6","12","13","18","8"
"1201","30","0.45","0.12","50","50","5","1","2.5","buffers","0.18","100","59","5","9","19","8","3","0","0","20"
"1210","30","0.45","0.12","50","50","5","1","2.5","corridors","0.18","85","0","0","0","0","0","0","0","0","0"
"1206","30","0.45","0.12","50","50","5","1","2.5","corridors","0.18","100","12","2","7","0","0","0","0","5","0"
"1194","30","0.45","0.1","50","1000","5","1","2.5","buffers","0.18","100","83","7","20","11","14","9","12","9","8"
"1203","30","0.45","0.12","50","50","5","1","2.5","buffers","0.18","100","22","2","11","0","0","0","0","0","11"
"1195","30","0.45","0.1","50","1000","5","1","2.5","buffers","0.18","100","77","7","14","14","12","5","12","12","8"
"1207","30","0.45","0.12","50","50","5","1","2.5","corridors","0.18","100","8","2","0","6","0","0","0","2","0"
"1209","30","0.45","0.12","50","50","5","1","2.5","corridors","0.18","100","19","2","10","0","9","0","0","0","0"
"1208","30","0.45","0.12","50","50","5","1","2.5","corridors","0.18","100","16","2","0","11","0","0","0","0","5"
"1220","30","0.45","0.12","50","100","5","1","2.5","corridors","0.18","50","0","0","0","0","0","0","0","0","0"
"1216","30","0.45","0.12","50","100","5","1","2.5","corridors","0.18","61","0","0","0","0","0","0","0","0","0"
"1205","30","0.45","0.12","50","50","5","1","2.5","buffers","0.18","100","39","3","8","0","0","17","0","0","14"
"1217","30","0.45","0.12","50","100","5","1","2.5","corridors","0.18","100","18","2","0","0","0","7","0","11","0"
"1204","30","0.45","0.12","50","50","5","1","2.5","buffers","0.18","100","44","3","0","14","0","22","8","0","0"
"1218","30","0.45","0.12","50","100","5","1","2.5","corridors","0.18","100","9","2","0","2","0","0","7","0","0"
"1219","30","0.45","0.12","50","100","5","1","2.5","corridors","0.18","100","24","2","0","15","0","0","0","9","0"
"1212","30","0.45","0.12","50","100","5","1","2.5","buffers","0.18","100","42","4","0","16","0","10","7","9","0"
"1226","30","0.45","0.12","50","150","5","1","2.5","corridors","0.18","100","4","1","4","0","0","0","0","0","0"
"1211","30","0.45","0.12","50","100","5","1","2.5","buffers","0.18","100","62","5","0","14","20","15","0","8","5"
"1221","30","0.45","0.12","50","150","5","1","2.5","buffers","0.18","100","15","3","0","5","0","5","0","0","5"
"1213","30","0.45","0.12","50","100","5","1","2.5","buffers","0.18","100","59","6","8","12","11","5","0","10","13"
"1227","30","0.45","0.12","50","150","5","1","2.5","corridors","0.18","100","32","3","0","12","6","0","0","0","14"
"1215","30","0.45","0.12","50","100","5","1","2.5","buffers","0.18","100","67","7","15","3","12","15","15","3","4"
"1214","30","0.45","0.12","50","100","5","1","2.5","buffers","0.18","100","38","6","7","7","0","5","8","5","6"
"1222","30","0.45","0.12","50","150","5","1","2.5","buffers","0.18","100","40","4","7","0","10","0","10","13","0"
"1230","30","0.45","0.12","50","150","5","1","2.5","corridors","0.18","100","20","3","9","5","6","0","0","0","0"
"1229","30","0.45","0.12","50","150","5","1","2.5","corridors","0.18","100","32","4","0","7","13","0","0","1","11"
"1228","30","0.45","0.12","50","150","5","1","2.5","corridors","0.18","100","23","4","0","2","5","9","0","7","0"
"1224","30","0.45","0.12","50","150","5","1","2.5","buffers","0.18","100","37","5","5","5","9","12","0","6","0"
"1225","30","0.45","0.12","50","150","5","1","2.5","buffers","0.18","100","59","4","0","11","0","19","14","0","15"
"1223","30","0.45","0.12","50","150","5","1","2.5","buffers","0.18","100","75","6","11","17","12","15","18","2","0"
"1236","30","0.45","0.12","50","200","5","1","2.5","corridors","0.18","100","23","4","0","5","6","11","0","1","0"
"1237","30","0.45","0.12","50","200","5","1","2.5","corridors","0.18","100","29","3","0","10","11","0","0","8","0"
"1234","30","0.45","0.12","50","200","5","1","2.5","buffers","0.18","100","47","4","0","5","13","0","9","20","0"
"1240","30","0.45","0.12","50","200","5","1","2.5","corridors","0.18","100","19","3","3","6","10","0","0","0","0"
"1238","30","0.45","0.12","50","200","5","1","2.5","corridors","0.18","100","22","3","4","12","6","0","0","0","0"
"1231","30","0.45","0.12","50","200","5","1","2.5","buffers","0.18","100","50","6","7","11","10","8","4","10","0"
"1232","30","0.45","0.12","50","200","5","1","2.5","buffers","0.18","100","68","6","0","1","17","20","9","11","10"
"1239","30","0.45","0.12","50","200","5","1","2.5","corridors","0.18","100","22","3","0","6","12","4","0","0","0"
"1233","30","0.45","0.12","50","200","5","1","2.5","buffers","0.18","100","71","6","0","9","13","9","12","16","12"
"1235","30","0.45","0.12","50","200","5","1","2.5","buffers","0.18","100","54","5","9","0","4","14","6","21","0"
"1247","30","0.45","0.12","50","250","5","1","2.5","corridors","0.18","100","19","3","0","6","0","0","0","5","8"
"1243","30","0.45","0.12","50","250","5","1","2.5","buffers","0.18","100","35","3","14","11","0","0","0","10","0"
"1246","30","0.45","0.12","50","250","5","1","2.5","corridors","0.18","100","29","3","0","7","7","0","0","15","0"
"1250","30","0.45","0.12","50","250","5","1","2.5","corridors","0.18","100","9","2","0","6","3","0","0","0","0"
"1241","30","0.45","0.12","50","250","5","1","2.5","buffers","0.18","100","58","5","0","12","20","0","16","3","7"
"1248","30","0.45","0.12","50","250","5","1","2.5","corridors","0.18","100","22","3","6","8","8","0","0","0","0"
"1249","30","0.45","0.12","50","250","5","1","2.5","corridors","0.18","100","23","3","0","5","11","0","0","0","7"
"1245","30","0.45","0.12","50","250","5","1","2.5","buffers","0.18","100","57","5","9","18","0","7","0","12","11"
"1244","30","0.45","0.12","50","250","5","1","2.5","buffers","0.18","100","45","5","10","12","0","7","0","10","6"
"1242","30","0.45","0.12","50","250","5","1","2.5","buffers","0.18","100","81","7","8","15","13","3","18","19","5"
"1259","30","0.45","0.12","50","300","5","1","2.5","corridors","0.18","58","0","0","0","0","0","0","0","0","0"
"1257","30","0.45","0.12","50","300","5","1","2.5","corridors","0.18","100","21","2","0","7","0","0","14","0","0"
"1258","30","0.45","0.12","50","300","5","1","2.5","corridors","0.18","100","12","2","0","0","0","3","0","0","9"
"1256","30","0.45","0.12","50","300","5","1","2.5","corridors","0.18","100","29","4","0","5","3","0","0","8","13"
"1260","30","0.45","0.12","50","300","5","1","2.5","corridors","0.18","100","41","5","4","12","13","0","0","6","6"
"1252","30","0.45","0.12","50","300","5","1","2.5","buffers","0.18","100","47","5","16","14","2","9","0","6","0"
"1254","30","0.45","0.12","50","300","5","1","2.5","buffers","0.18","100","46","6","11","4","5","7","2","17","0"
"1255","30","0.45","0.12","50","300","5","1","2.5","buffers","0.18","100","92","6","10","20","9","11","20","22","0"
"1266","30","0.45","0.12","50","350","5","1","2.5","corridors","0.18","100","13","1","13","0","0","0","0","0","0"
"1253","30","0.45","0.12","50","300","5","1","2.5","buffers","0.18","100","66","5","8","0","6","20","18","14","0"
"1251","30","0.45","0.12","50","300","5","1","2.5","buffers","0.18","100","59","7","8","12","10","2","9","1","17"
"1267","30","0.45","0.12","50","350","5","1","2.5","corridors","0.18","100","20","2","0","7","13","0","0","0","0"
"1264","30","0.45","0.12","50","350","5","1","2.5","buffers","0.18","100","62","5","0","14","8","0","19","11","10"
"1262","30","0.45","0.12","50","350","5","1","2.5","buffers","0.18","100","29","5","5","5","0","5","0","8","6"
"1269","30","0.45","0.12","50","350","5","1","2.5","corridors","0.18","100","45","5","0","21","14","2","0","1","7"
"1263","30","0.45","0.12","50","350","5","1","2.5","buffers","0.18","100","49","6","3","4","5","7","16","14","0"
"1268","30","0.45","0.12","50","350","5","1","2.5","corridors","0.18","100","34","4","0","9","10","0","5","10","0"
"1261","30","0.45","0.12","50","350","5","1","2.5","buffers","0.18","100","63","5","0","13","20","3","13","14","0"
"1270","30","0.45","0.12","50","350","5","1","2.5","corridors","0.18","100","48","5","0","14","11","12","0","7","4"
"1265","30","0.45","0.12","50","350","5","1","2.5","buffers","0.18","100","62","6","14","11","14","7","7","9","0"
"1278","30","0.45","0.12","50","500","5","1","2.5","corridors","0.18","100","20","4","0","10","1","0","1","0","8"
"1280","30","0.45","0.12","50","500","5","1","2.5","corridors","0.18","100","38","4","0","6","6","0","16","10","0"
"1277","30","0.45","0.12","50","500","5","1","2.5","corridors","0.18","100","48","3","0","25","10","0","0","13","0"
"1276","30","0.45","0.12","50","500","5","1","2.5","corridors","0.18","100","37","4","0","11","11","0","11","4","0"
"1279","30","0.45","0.12","50","500","5","1","2.5","corridors","0.18","100","46","4","0","14","0","0","15","10","7"
"1273","30","0.45","0.12","50","500","5","1","2.5","buffers","0.18","100","64","6","2","17","0","13","6","13","13"
"1271","30","0.45","0.12","50","500","5","1","2.5","buffers","0.18","100","71","6","9","19","11","0","16","7","9"
"1272","30","0.45","0.12","50","500","5","1","2.5","buffers","0.18","100","40","3","0","10","0","0","18","12","0"
"1274","30","0.45","0.12","50","500","5","1","2.5","buffers","0.18","100","61","7","10","18","5","5","10","12","1"
"1275","30","0.45","0.12","50","500","5","1","2.5","buffers","0.18","100","76","7","20","16","23","1","2","3","11"
"1282","30","0.45","0.12","50","450","5","1","2.5","buffers","0.18","100","47","4","12","11","0","0","7","17","0"
"1287","30","0.45","0.12","50","450","5","1","2.5","corridors","0.18","100","35","5","8","12","1","0","5","9","0"
"1286","30","0.45","0.12","50","450","5","1","2.5","corridors","0.18","100","48","4","8","14","15","0","0","11","0"
"1288","30","0.45","0.12","50","450","5","1","2.5","corridors","0.18","100","36","5","2","5","4","0","11","14","0"
"1290","30","0.45","0.12","50","450","5","1","2.5","corridors","0.18","100","41","5","0","11","4","0","12","12","2"
"1281","30","0.45","0.12","50","450","5","1","2.5","buffers","0.18","100","97","7","11","9","21","11","12","16","17"
"1283","30","0.45","0.12","50","450","5","1","2.5","buffers","0.18","100","68","6","0","8","7","12","9","20","12"
"1289","30","0.45","0.12","50","450","5","1","2.5","corridors","0.18","100","26","4","0","7","3","0","10","0","6"
"1285","30","0.45","0.12","50","450","5","1","2.5","buffers","0.18","100","85","6","0","14","18","20","13","14","6"
"1284","30","0.45","0.12","50","450","5","1","2.5","buffers","0.18","100","69","7","11","12","8","11","5","11","11"
"1292","30","0.45","0.12","50","500","5","1","2.5","buffers","0.18","100","51","4","0","16","0","18","9","8","0"
"1291","30","0.45","0.12","50","500","5","1","2.5","buffers","0.18","100","45","5","0","3","0","14","9","10","9"
"1299","30","0.45","0.12","50","500","5","1","2.5","corridors","0.18","100","19","2","0","0","0","9","0","0","10"
"1297","30","0.45","0.12","50","500","5","1","2.5","corridors","0.18","100","28","3","0","11","10","0","0","7","0"
"1298","30","0.45","0.12","50","500","5","1","2.5","corridors","0.18","100","35","3","0","15","0","14","0","6","0"
"1296","30","0.45","0.12","50","500","5","1","2.5","corridors","0.18","100","51","6","5","16","5","4","13","8","0"
"1293","30","0.45","0.12","50","500","5","1","2.5","buffers","0.18","100","83","5","14","18","0","0","18","21","12"
"1300","30","0.45","0.12","50","500","5","1","2.5","corridors","0.18","100","49","4","12","19","8","0","10","0","0"
"1295","30","0.45","0.12","50","500","5","1","2.5","buffers","0.18","100","57","6","5","14","5","0","11","7","15"
"1306","30","0.45","0.12","50","550","5","1","2.5","corridors","0.18","100","28","4","0","9","10","0","3","6","0"
"1294","30","0.45","0.12","50","500","5","1","2.5","buffers","0.18","100","90","7","17","14","10","5","8","18","18"
"1307","30","0.45","0.12","50","550","5","1","2.5","corridors","0.18","100","41","4","0","13","9","0","4","15","0"
"1308","30","0.45","0.12","50","550","5","1","2.5","corridors","0.18","100","65","6","6","16","10","0","15","15","3"
"1302","30","0.45","0.12","50","550","5","1","2.5","buffers","0.18","100","53","6","0","6","6","10","9","15","7"
"1301","30","0.45","0.12","50","550","5","1","2.5","buffers","0.18","100","73","6","14","15","3","0","16","12","13"
"1309","30","0.45","0.12","50","550","5","1","2.5","corridors","0.18","100","35","4","0","18","3","0","0","8","6"
"1310","30","0.45","0.12","50","550","5","1","2.5","corridors","0.18","100","12","2","0","0","0","0","4","8","0"
"1303","30","0.45","0.12","50","550","5","1","2.5","buffers","0.18","100","67","7","12","11","9","7","7","13","8"
"1304","30","0.45","0.12","50","550","5","1","2.5","buffers","0.18","100","65","7","14","3","8","1","17","10","12"
"1316","30","0.45","0.12","50","600","5","1","2.5","corridors","0.18","100","52","5","0","13","17","4","12","0","6"
"1317","30","0.45","0.12","50","600","5","1","2.5","corridors","0.18","100","49","4","0","13","0","0","4","21","11"
"1305","30","0.45","0.12","50","550","5","1","2.5","buffers","0.18","100","84","7","10","11","6","7","17","25","8"
"1319","30","0.45","0.12","50","600","5","1","2.5","corridors","0.18","100","23","2","0","10","0","0","0","0","13"
"1320","30","0.45","0.12","50","600","5","1","2.5","corridors","0.18","100","18","3","0","3","0","0","0","4","11"
"1318","30","0.45","0.12","50","600","5","1","2.5","corridors","0.18","100","30","5","0","13","3","5","0","1","8"
"1312","30","0.45","0.12","50","600","5","1","2.5","buffers","0.18","100","50","6","0","12","14","1","6","7","10"
"1311","30","0.45","0.12","50","600","5","1","2.5","buffers","0.18","100","74","7","4","19","7","6","19","16","3"
"1314","30","0.45","0.12","50","600","5","1","2.5","buffers","0.18","100","58","6","0","11","8","9","8","14","8"
"1315","30","0.45","0.12","50","600","5","1","2.5","buffers","0.18","100","66","6","2","14","0","10","22","4","14"
"1313","30","0.45","0.12","50","600","5","1","2.5","buffers","0.18","100","106","7","17","18","13","13","17","13","15"
"1321","30","0.45","0.12","50","650","5","1","2.5","buffers","0.18","100","69","6","9","2","0","14","15","20","9"
"1326","30","0.45","0.12","50","650","5","1","2.5","corridors","0.18","100","35","4","0","17","4","0","3","11","0"
"1327","30","0.45","0.12","50","650","5","1","2.5","corridors","0.18","100","24","5","6","3","2","2","0","11","0"
"1328","30","0.45","0.12","50","650","5","1","2.5","corridors","0.18","100","38","5","0","9","5","0","10","10","4"
"1324","30","0.45","0.12","50","650","5","1","2.5","buffers","0.18","100","80","7","14","16","6","1","7","24","12"
"1325","30","0.45","0.12","50","650","5","1","2.5","buffers","0.18","100","70","6","12","12","9","0","9","15","13"
"1330","30","0.45","0.12","50","650","5","1","2.5","corridors","0.18","100","34","4","0","10","3","16","0","0","5"
"1323","30","0.45","0.12","50","650","5","1","2.5","buffers","0.18","100","94","7","10","17","13","12","18","21","3"
"1329","30","0.45","0.12","50","650","5","1","2.5","corridors","0.18","100","40","5","0","11","5","0","10","9","5"
"1322","30","0.45","0.12","50","650","5","1","2.5","buffers","0.18","100","93","7","6","13","16","14","15","18","11"
"1336","30","0.45","0.12","50","700","5","1","2.5","corridors","0.18","100","40","4","0","15","18","0","1","6","0"
"1337","30","0.45","0.12","50","700","5","1","2.5","corridors","0.18","100","20","4","0","4","7","0","1","8","0"
"1332","30","0.45","0.12","50","700","5","1","2.5","buffers","0.18","100","50","5","13","5","0","18","0","12","2"
"1340","30","0.45","0.12","50","700","5","1","2.5","corridors","0.18","100","40","5","0","7","10","0","3","8","12"
"1339","30","0.45","0.12","50","700","5","1","2.5","corridors","0.18","100","52","4","0","16","12","0","6","18","0"
"1331","30","0.45","0.12","50","700","5","1","2.5","buffers","0.18","100","65","5","0","3","0","5","14","21","22"
"1333","30","0.45","0.12","50","700","5","1","2.5","buffers","0.18","100","62","7","7","7","11","9","10","11","7"
"1338","30","0.45","0.12","50","700","5","1","2.5","corridors","0.18","100","56","5","0","22","1","0","14","2","17"
"1334","30","0.45","0.12","50","700","5","1","2.5","buffers","0.18","100","56","7","6","7","2","3","14","9","15"
"1335","30","0.45","0.12","50","700","5","1","2.5","buffers","0.18","100","73","7","10","10","4","6","16","20","7"
"1350","30","0.45","0.12","50","750","5","1","2.5","corridors","0.18","100","18","3","0","5","1","0","0","12","0"
"1341","30","0.45","0.12","50","750","5","1","2.5","buffers","0.18","100","78","7","12","14","18","11","6","5","12"
"1346","30","0.45","0.12","50","750","5","1","2.5","corridors","0.18","100","73","7","15","16","15","16","3","5","3"
"1347","30","0.45","0.12","50","750","5","1","2.5","corridors","0.18","100","52","6","12","9","6","6","10","9","0"
"1349","30","0.45","0.12","50","750","5","1","2.5","corridors","0.18","100","61","7","1","12","6","5","10","16","11"
"1342","30","0.45","0.12","50","750","5","1","2.5","buffers","0.18","100","81","7","18","17","9","12","4","3","18"
"1348","30","0.45","0.12","50","750","5","1","2.5","corridors","0.18","100","70","7","10","7","10","14","5","13","11"
"1344","30","0.45","0.12","50","750","5","1","2.5","buffers","0.18","100","67","7","2","13","15","9","13","7","8"
"1343","30","0.45","0.12","50","750","5","1","2.5","buffers","0.18","100","92","7","12","13","15","14","13","14","11"
"1356","30","0.45","0.12","50","800","5","1","2.5","corridors","0.18","100","18","4","0","0","3","2","4","9","0"
"1345","30","0.45","0.12","50","750","5","1","2.5","buffers","0.18","100","71","7","9","15","6","7","15","13","6"
"1351","30","0.45","0.12","50","800","5","1","2.5","buffers","0.18","100","91","7","10","15","21","6","12","15","12"
"1358","30","0.45","0.12","50","800","5","1","2.5","corridors","0.18","100","38","5","0","14","0","6","11","6","1"
"1359","30","0.45","0.12","50","800","5","1","2.5","corridors","0.18","100","46","7","5","4","15","4","8","6","4"
"1357","30","0.45","0.12","50","800","5","1","2.5","corridors","0.18","100","33","5","10","5","6","0","0","6","6"
"1352","30","0.45","0.12","50","800","5","1","2.5","buffers","0.18","100","75","6","23","10","10","0","3","14","15"
"1355","30","0.45","0.12","50","800","5","1","2.5","buffers","0.18","100","72","7","11","11","15","15","11","5","4"
"1360","30","0.45","0.12","50","800","5","1","2.5","corridors","0.18","100","54","7","7","7","10","7","10","6","7"
"1353","30","0.45","0.12","50","800","5","1","2.5","buffers","0.18","100","97","7","14","21","16","8","9","14","15"
"1354","30","0.45","0.12","50","800","5","1","2.5","buffers","0.18","100","105","7","10","19","19","12","13","9","23"
"1367","30","0.45","0.12","50","850","5","1","2.5","corridors","0.18","100","44","4","0","8","0","0","3","18","15"
"1366","30","0.45","0.12","50","850","5","1","2.5","corridors","0.18","100","47","7","3","8","1","6","10","4","15"
"1368","30","0.45","0.12","50","850","5","1","2.5","corridors","0.18","100","35","6","8","12","3","7","0","4","1"
"1362","30","0.45","0.12","50","850","5","1","2.5","buffers","0.18","100","88","7","10","21","12","17","3","20","5"
"1369","30","0.45","0.12","50","850","5","1","2.5","corridors","0.18","100","61","7","1","14","17","10","8","3","8"
"1363","30","0.45","0.12","50","850","5","1","2.5","buffers","0.18","100","96","7","16","8","10","14","17","17","14"
"1361","30","0.45","0.12","50","850","5","1","2.5","buffers","0.18","100","112","7","20","15","15","15","14","20","13"
"1364","30","0.45","0.12","50","850","5","1","2.5","buffers","0.18","100","102","7","21","8","10","13","16","17","17"
"1370","30","0.45","0.12","50","850","5","1","2.5","corridors","0.18","100","60","7","2","6","9","15","13","8","7"
"1365","30","0.45","0.12","50","850","5","1","2.5","buffers","0.18","100","98","7","4","11","13","14","19","17","20"
"1372","30","0.45","0.12","50","900","5","1","2.5","buffers","0.18","100","59","7","8","10","2","5","9","13","12"
"1376","30","0.45","0.12","50","900","5","1","2.5","corridors","0.18","100","39","6","11","14","4","4","0","1","5"
"1380","30","0.45","0.12","50","900","5","1","2.5","corridors","0.18","100","26","4","0","4","15","4","0","0","3"
"1373","30","0.45","0.12","50","900","5","1","2.5","buffers","0.18","100","105","7","17","20","10","8","16","21","13"
"1378","30","0.45","0.12","50","900","5","1","2.5","corridors","0.18","100","40","6","9","12","1","0","2","5","11"
"1377","30","0.45","0.12","50","900","5","1","2.5","corridors","0.18","100","43","5","0","6","7","0","6","14","10"
"1371","30","0.45","0.12","50","900","5","1","2.5","buffers","0.18","100","79","7","7","14","8","6","18","10","16"
"1379","30","0.45","0.12","50","900","5","1","2.5","corridors","0.18","100","69","7","7","21","14","4","4","4","15"
"1374","30","0.45","0.12","50","900","5","1","2.5","buffers","0.18","100","76","7","15","9","8","9","11","17","7"
"1381","30","0.45","0.12","50","950","5","1","2.5","buffers","0.18","100","72","6","13","26","8","7","10","8","0"
"1375","30","0.45","0.12","50","900","5","1","2.5","buffers","0.18","100","89","7","7","18","19","8","14","13","10"
"1386","30","0.45","0.12","50","950","5","1","2.5","corridors","0.18","100","56","5","0","8","0","19","7","19","3"
"1389","30","0.45","0.12","50","950","5","1","2.5","corridors","0.18","100","60","5","0","20","6","0","17","12","5"
"1390","30","0.45","0.12","50","950","5","1","2.5","corridors","0.18","100","51","5","0","4","10","11","0","16","10"
"1388","30","0.45","0.12","50","950","5","1","2.5","corridors","0.18","100","92","7","18","17","9","5","14","10","19"
"1387","30","0.45","0.12","50","950","5","1","2.5","corridors","0.18","100","67","7","7","15","5","3","17","19","1"
"1382","30","0.45","0.12","50","950","5","1","2.5","buffers","0.18","100","108","7","19","17","6","16","20","22","8"
"1385","30","0.45","0.12","50","950","5","1","2.5","buffers","0.18","100","105","7","10","20","13","15","19","20","8"
